city,code,rank_2026_09_05,choice_2026_09_05,rank_2026_08_04,choice_2026_08_04
Agadir,D146129499,756,1,1321,1
Agadir,D142115771,757,1,1322,1
Agadir,G143068515,758,1,1323,1
Agadir,B144008756,759,2,1324,2
Agadir,D147106924,760,1,1325,1
Agadir,G146046008,761,2,1326,2
Agadir,D145117083,762,1,1327,1
Agadir,G148114227,763,3,1328,3
Agadir,D135581352,764,1,1329,1
Agadir,D143135452,765,1,1330,1
Agadir,D144093049,766,1,1331,1
Agadir,G141109100,767,3,1332,3
Agadir,G148138007,768,3,1333,3
Agadir,M148080343,769,2,1334,2
Agadir,C140002522,770,1,1335,1
Agadir,K147083954,771,2,1336,2
Agadir,G143080369,772,2,1337,2
Agadir,D141131566,773,1,1338,1
Agadir,G140071235,774,2,1339,2
Agadir,D146120885,775,1,1340,1
Agadir,D133617952,776,1,1341,1
Agadir,G143072467,777,2,1342,2
Agadir,L148081302,778,3,1343,3
Agadir,D146073348,779,1,1344,1
Agadir,K144057390,780,2,1345,2
Agadir,K141085330,781,2,1347,2
Agadir,D149126429,782,2,1348,2
Agadir,D144134259,783,1,1349,1
Agadir,D134907502,784,1,1350,1
Agadir,G145097463,785,3,1351,3
Agadir,D149136467,786,1,1352,1
Agadir,G197000896,787,2,1353,2
Agadir,G138798947,788,2,1354,2
Agadir,B140009659,789,2,1355,2
Agadir,D143097296,790,1,1356,1
Agadir,D144113096,791,1,1357,1
Agadir,L144088327,792,3,1358,3
Agadir,D149100305,793,1,1359,1
Agadir,D140137829,794,2,1360,2
Agadir,D142097309,795,1,1361,1
Agadir,D142079220,796,2,1362,2
Agadir,D141119171,797,1,1363,1
Agadir,G130778702,798,1,1364,1
Agadir,L144081491,799,3,1366,3
Agadir,L149075987,800,3,1367,3
Agadir,D149117275,801,1,1368,1
Agadir,G145090309,802,2,1369,2
Agadir,N143081798,803,3,1370,3
Agadir,G143094617,804,1,1371,1
Agadir,D146122888,805,1,1372,1
Agadir,D143131679,806,1,1373,1
Agadir,G132817506,807,2,1374,2
Agadir,D131286710,808,1,1375,1
Agadir,G145086682,809,2,1376,2
Agadir,D137592108,810,1,1377,1
Agadir,G145077796,811,2,1378,2
Agadir,G143082601,812,2,1379,2
Agadir,D148135254,813,1,1380,1
Agadir,D130650408,814,1,1381,1
Agadir,G143072560,815,2,1382,2
Agadir,G142092860,816,2,1384,2
Agadir,D134775962,817,1,1385,1
Agadir,G148069326,818,2,1386,2
Agadir,B143005291,819,1,1387,1
Agadir,D149133388,820,1,1388,1
Agadir,D143143935,821,1,1389,1
Agadir,G134047830,822,2,1390,2
Agadir,G149065444,823,2,1391,2
Agadir,D145130604,824,1,1392,1
Agadir,F148111994,825,3,1393,3
Agadir,D137701477,826,2,1394,2
Agadir,C142006218,827,1,1395,1
Agadir,L146089072,828,3,1396,3
Agadir,D142131351,829,1,1397,1
Agadir,D148139626,830,2,1398,2
Agadir,G141072353,831,2,1399,2
Agadir,G143114707,832,2,1400,2
Agadir,G145078855,833,2,1401,2
Agadir,G147063393,834,3,1402,3
Agadir,D147136343,835,1,1403,1
Agadir,L149103945,836,3,1404,3
Agadir,D141110073,837,1,1405,1
Agadir,D137764799,838,1,1406,1
Agadir,D143097921,839,1,1407,1
Agadir,G143128265,840,2,1408,2
Agadir,G144086838,841,2,1409,2
Agadir,D141136512,842,3,1410,3
Agadir,L147103391,843,3,1411,3
Agadir,G148097424,844,2,1412,2
Agadir,G143072233,845,3,1413,3
Agadir,D141126574,846,1,1414,1
Agadir,M134480882,847,2,1415,2
Agadir,D147057563,848,1,1416,1
Agadir,G149029138,849,3,1417,3
Agadir,F145048825,850,3,1418,3
Agadir,L146089071,851,3,1419,3
Agadir,D139851250,852,1,1420,1
Agadir,G136235052,853,1,1421,1
Agadir,G148073392,854,1,1422,1
Agadir,G149091112,855,2,1423,2
Agadir,G146116696,856,2,1424,2
Agadir,D146125010,857,1,1425,1
Agadir,D142130418,858,1,1426,1
Agadir,G146140769,859,2,1427,2
Agadir,D142118989,860,1,1428,1
Agadir,D149151740,861,1,1429,1
Agadir,K145064510,862,2,1430,2
Agadir,G148120072,863,3,1431,3
Agadir,D143143388,864,1,1432,1
Agadir,D140094887,865,1,1433,1
Agadir,D147093316,866,2,1434,2
Agadir,G143104100,867,3,1435,3
Agadir,C141006475,868,1,1436,1
Agadir,D147121679,869,1,1437,1
Agadir,G137810071,870,2,1438,2
Agadir,G146094467,871,2,1439,2
Agadir,K147071137,872,2,1440,2
Agadir,G148067341,873,1,1441,1
Agadir,M149104303,874,1,1442,1
Agadir,D142131726,875,1,1443,1
Agadir,D139579961,876,1,1444,1
Agadir,D146143956,877,1,1445,1
Agadir,D144125585,878,1,1446,1
Agadir,D140141437,879,1,1447,1
Agadir,B146007950,880,1,1448,1
Agadir,G141097191,881,3,1449,3
Agadir,G143096061,882,3,1450,3
Agadir,D149126222,883,1,1451,1
Agadir,K148071391,884,2,1452,2
Agadir,G147120000,885,2,1453,2
Agadir,G144088015,886,2,1454,2
Agadir,D145143969,887,1,1455,1
Agadir,L143094075,888,3,1456,3
Agadir,R142206146,889,3,1457,3
Agadir,C144012114,890,1,1458,1
Agadir,C140008347,891,1,1459,1
Agadir,D148122186,892,1,1460,1
Agadir,G137802577,893,3,1461,3
Agadir,G149076395,894,2,1462,2
Agadir,G147106167,895,2,1463,2
Agadir,D136865708,896,3,1464,3
Agadir,D143091048,897,2,1465,2
Agadir,D142115840,898,2,1466,2
Agadir,L145019353,899,3,1467,3
Agadir,G142080041,900,1,1468,1
Agadir,K140067763,901,2,1469,2
Agadir,D142122856,902,1,1470,1
Agadir,L140101267,903,3,1471,3
Agadir,D145143968,904,1,1472,1
Agadir,G142086553,905,2,1473,2
Agadir,A146005928,906,2,1474,2
Agadir,K147087071,907,1,1475,1
Agadir,D141128204,908,1,1476,1
Agadir,D149114502,909,1,1477,1
Agadir,L145081149,910,1,1478,1
Agadir,D148126839,911,1,1479,1
Agadir,G143066593,912,3,1480,3
Agadir,D143112163,913,1,1481,1
Agadir,F147109258,914,3,1482,3
Agadir,D136869638,915,1,1483,1
Agadir,D142150853,916,1,1484,1
Agadir,G144135815,917,2,1485,2
Agadir,L146081155,918,3,1486,3
Agadir,G142079591,919,2,1487,2
Agadir,D149123468,920,1,1488,1
Agadir,G141123343,921,2,1489,2
Agadir,D146120957,922,1,1490,1
Agadir,D149077810,923,1,1491,1
Agadir,G148080319,924,3,1492,3
Agadir,D148143747,925,1,1493,1
Agadir,D152040784,926,2,1494,2
Agadir,D140120571,927,1,1495,1
Agadir,D141097959,928,1,1496,1
Agadir,D143096154,929,2,1497,2
Agadir,D144078544,930,1,1498,1
Agadir,K142014813,931,2,1499,2
Agadir,D148120873,932,1,1500,1
Agadir,L149091983,933,1,1501,1
Agadir,D149126226,934,1,1502,1
Agadir,F146052027,935,2,1503,2
Agadir,C144012611,936,3,1504,3
Agadir,G131732960,937,2,1505,2
Agadir,J141080485,938,1,1506,1
Agadir,D144139422,939,1,1507,1
Agadir,G139364761,940,3,1508,3
Agadir,G144112622,941,2,1509,2
Agadir,G138291733,942,2,1510,2
Agadir,G144135783,943,2,1511,2
Agadir,D141082058,944,1,1512,1
Agadir,L140093308,945,3,1513,3
Agadir,G134804336,946,2,1514,2
Agadir,G142125631,947,2,1515,2
Agadir,C149012580,948,1,1516,1
Agadir,G132814828,949,2,1517,2
Agadir,L135280987,950,3,1518,3
Agadir,G140082736,951,2,1519,2
Agadir,D131264245,952,2,1520,2
Agadir,L149073361,953,3,1521,3
Agadir,G142065746,954,3,1522,3
Agadir,D137716659,955,1,1523,1
Agadir,D140113290,956,1,1524,1
Agadir,L145089190,957,3,1525,3
Agadir,D134308159,958,1,1526,1
Agadir,F145084834,959,3,1527,3
Agadir,D148075044,960,1,1528,1
Agadir,G146135255,961,2,1529,2
Agadir,D148116218,962,1,1530,1
Agadir,D133589462,963,1,1531,1
Agadir,D145093666,964,1,1532,1
Agadir,F147099115,965,3,1533,3
Agadir,D148106978,966,2,1534,2
Agadir,L135315730,967,2,1535,2
Agadir,G142065798,968,2,1536,2
Agadir,G147113982,969,2,1537,2
Agadir,F147051958,970,3,1538,3
Agadir,M144087628,971,2,1539,2
Agadir,D147108027,972,1,1540,1
Agadir,G149090738,973,2,1541,2
Agadir,L149035859,974,3,1542,3
Agadir,D141099607,975,1,1543,1
Agadir,G146087686,976,2,1544,2
Agadir,D148076772,977,1,1545,1
Agadir,G149132522,978,2,1548,2
Agadir,D149135994,979,1,1549,1
Agadir,D144143162,980,2,1550,2
Agadir,M147109794,981,2,1551,2
Agadir,D139789735,982,1,1553,1
Agadir,E145209775,983,1,1554,1
Agadir,M145101155,984,1,1555,1
Agadir,D147111934,985,1,1556,1
Agadir,D136651466,986,1,1557,1
Agadir,D141102134,987,1,1558,1
Agadir,F141083737,988,1,1559,1
Agadir,G141126728,989,2,1560,2
Agadir,G144092062,990,2,1561,2
Agadir,D136911895,991,1,1562,1
Agadir,L144078114,992,3,1563,3
Agadir,M131406608,993,3,1564,3
Agadir,D142082995,994,1,1565,1
Agadir,G142073775,995,2,1566,2
Agadir,D145077173,996,1,1568,1
Agadir,D148118127,997,1,1569,1
Agadir,F147109999,998,3,1570,3
Agadir,D143097171,999,1,1571,1
Agadir,G146135479,1000,2,1572,2
Agadir,G143069953,1001,3,1573,3
Agadir,D146091517,1002,1,1574,1
Agadir,M149112683,1003,3,1575,3
Agadir,G145069029,1004,2,1576,2
Agadir,D146129484,1005,1,1577,1
Agadir,D143135793,1006,1,1578,1
Agadir,D133880258,1007,1,1579,1
Agadir,G143076399,1008,2,1580,2
Agadir,L140070488,1009,3,1581,3
Agadir,G146076777,1010,2,1582,2
Agadir,L146100997,1011,3,1583,3
Agadir,D142078625,1012,2,1584,2
Agadir,G147117682,1013,1,1585,1
Agadir,F148106406,1014,2,1586,2
Agadir,D147133844,1015,1,1587,1
Agadir,G147119280,1016,3,1588,3
Agadir,D146096431,1017,3,1589,3
Agadir,C142009719,1018,1,1590,1
Agadir,D141106998,1019,1,1591,1
Agadir,G144071839,1020,3,1592,3
Agadir,G156000273,1021,2,1593,2
Agadir,K147083966,1022,2,1594,2
Agadir,G145081107,1023,3,1595,3
Agadir,F130346672,1024,3,1596,3
Agadir,F146116068,1025,3,1597,3
Agadir,D145090021,1026,1,1598,1
Agadir,D146114818,1027,1,1599,1
Agadir,D138575527,1028,1,1600,1
Agadir,F145097378,1029,3,1601,3
Agadir,L148092289,1030,3,1602,3
Agadir,D149101739,1031,3,1603,3
Agadir,D138844040,1032,1,1604,1
Agadir,F140084436,1033,3,1606,3
Agadir,D140084564,1034,2,1607,2
Agadir,K141098469,1035,2,1608,2
Agadir,D135785902,1036,1,1609,1
Agadir,K147064496,1037,2,1610,2
Agadir,K142076899,1038,2,1611,2
Agadir,G144097465,1039,3,1612,3
Agadir,D131628430,1040,1,1613,1
Agadir,G140069048,1041,2,1614,2
Agadir,G135768091,1042,2,1615,2
Agadir,G146098716,1043,1,1616,1
Agadir,D146139394,1044,1,1617,1
Agadir,C141007813,1045,1,1618,1
Agadir,G143099039,1046,2,1619,2
Agadir,F147083659,1047,3,1620,3
Agadir,D149124282,1048,1,1621,1
Agadir,D136718594,1049,1,1622,1
Agadir,D141146192,1050,1,1623,1
Agadir,G146107690,1051,2,1624,2
Agadir,F147100054,1052,2,1625,2
Agadir,G133770634,1053,2,1626,2
Agadir,G148071901,1054,2,1627,2
Agadir,D147119926,1055,1,1628,1
Agadir,F142096390,1056,3,1629,3
Agadir,G149108196,1057,2,1630,2
Agadir,G143069315,1058,2,1631,2
Agadir,D145101810,1059,1,1632,1
Agadir,K149066853,1060,2,1633,2
Agadir,D145103414,1061,2,1634,2
Agadir,G140080495,1062,2,1635,2
Agadir,D146079989,1063,1,1636,1
Agadir,G144118442,1064,2,1637,2
Agadir,D149026844,1065,1,1638,1
Agadir,G148037347,1066,2,1639,2
Agadir,D147087282,1067,1,1640,1
Agadir,D141090215,1068,1,1641,1
Agadir,G134730986,1069,3,1642,3
Agadir,D144125677,1070,1,1643,1
Agadir,A141005423,1071,2,1644,2
Agadir,D141128267,1072,1,1645,1
Agadir,C149012391,1073,1,1646,1
Agadir,L140077891,1074,3,1647,3
Agadir,D146121520,1075,2,1648,2
Agadir,D138707199,1076,1,1649,1
Agadir,G146096137,1077,2,1650,2
Agadir,G133797326,1078,2,1651,2
Agadir,G143093106,1079,3,1652,3
Agadir,D142123890,1080,1,1653,1
Agadir,D134904234,1081,1,1654,1
Agadir,S149077764,1082,2,1655,2
Agadir,G141097637,1083,2,1656,2
Agadir,D146133538,1084,1,1657,1
Agadir,D140117185,1085,1,1658,1
Agadir,F139268566,1086,4,1659,4
Agadir,R144199639,1087,2,1660,2
Agadir,D142128224,1088,1,1661,1
Agadir,F149116482,1089,2,1662,2
Agadir,K144059767,1090,1,1663,1
Agadir,K159000350,1091,2,1664,2
Agadir,D147109629,1092,1,1665,1
Agadir,D142149336,1093,1,1666,1
Agadir,D141079888,1094,1,1667,1
Agadir,D143097913,1095,1,1668,1
Agadir,C147015848,1096,1,1669,1
Agadir,D142119186,1097,1,1670,1
Agadir,D148045054,1098,1,1671,1
Agadir,D144149304,1099,1,1672,1
Agadir,D140134389,1100,1,1673,1
Agadir,D149121379,1101,1,1674,1
Agadir,D137574669,1102,1,1675,1
Agadir,G149095806,1103,1,1676,1
Agadir,D148127027,1104,1,1677,1
Agadir,G136719320,1105,2,1678,2
Agadir,G144133137,1106,2,1679,2
Agadir,D146078370,1107,1,1680,1
Agadir,C141012208,1108,1,1681,1
Agadir,F143114654,1109,2,1682,2
Agadir,G140095105,1110,1,1683,1
Agadir,K149060791,1111,2,1684,2
Agadir,D149096409,1112,1,1685,1
Agadir,G130830147,1113,2,1686,2
Agadir,D140143004,1114,1,1687,1
Agadir,D147134355,1115,2,1688,2
Agadir,D147117053,1116,1,1689,1
Agadir,D142119268,1117,1,1690,1
Agadir,G136824536,1118,3,1691,3
Agadir,G145012172,1119,2,1692,2
Agadir,G140089664,1120,3,1693,3
Agadir,D149106105,1121,1,1694,1
Agadir,D142093952,1122,2,1695,2
Agadir,K141059708,1123,3,1696,3
Agadir,D146081142,1124,2,1697,2
Agadir,D140126894,1125,4,1698,4
Agadir,D143122099,1126,1,1699,1
Agadir,D145104496,1127,1,1700,1
Agadir,C140012470,1128,1,1701,1
Agadir,D143120001,1129,1,1702,1
Agadir,D144131223,1130,1,1703,1
Agadir,G149080527,1131,2,1704,2
Agadir,D137737833,1132,2,1705,2
Agadir,K147104395,1133,2,1706,2
Agadir,D131626539,1134,1,1707,1
Agadir,R148195776,1135,2,1708,2
Agadir,D137084388,1136,1,1709,1
Agadir,K138417656,1137,2,1710,2
Agadir,D137699522,1138,1,1711,1
Agadir,G142068297,1139,3,1712,3
Agadir,L144072996,1140,3,1713,3
Agadir,D139798796,1141,1,1714,1
Agadir,F144111923,1142,1,1715,1
Agadir,B149009667,1143,2,1716,2
Agadir,D140120136,1144,1,1717,1
Agadir,K145088650,1145,2,1718,2
Agadir,D143116440,1146,1,1719,1
Agadir,D144084252,1147,1,1720,1
Agadir,D148112885,1148,2,1721,2
Agadir,D145150781,1149,1,1722,1
Agadir,D147121678,1150,1,1723,1
Agadir,K137445176,1151,2,1724,2
Agadir,D134639513,1152,1,1725,1
Agadir,D143116313,1153,1,1726,1
Agadir,G147070998,1154,3,1727,3
Agadir,K134497955,1155,2,1728,2
Agadir,L142074247,1156,4,1729,4
Agadir,G142124964,1157,2,1730,2
Agadir,D146109032,1158,1,1731,1
Agadir,G133758865,1159,4,1732,4
Agadir,L136308185,1160,2,1733,2
Agadir,K145061582,1161,2,1734,2
Agadir,G143097385,1162,2,1735,2
Agadir,D141106865,1163,2,1736,2
Agadir,M149099556,1164,3,1737,3
Agadir,G149102632,1165,4,1738,4
Agadir,G143087844,1166,2,1739,2
Agadir,D148151590,1167,1,1740,1
Agadir,L149105469,1168,3,1741,3
Agadir,D145109181,1169,1,1742,1
Agadir,G145113947,1170,1,1743,1
Agadir,C133151843,1171,1,1744,1
Agadir,D137835239,1172,1,1745,1
Agadir,G148106013,1173,1,1746,1
Agadir,D147091583,1174,1,1747,1
Agadir,G146096145,1175,2,1748,2
Agadir,D144140089,1176,1,1749,1
Agadir,B146010533,1177,2,1750,2
Agadir,L149075938,1178,4,1751,4
Agadir,G145105595,1179,3,1752,3
Agadir,G145106579,1180,1,1753,1
Agadir,D146078514,1181,1,1754,1
Agadir,G140097647,1182,2,1755,2
Agadir,K144102152,1183,2,1756,2
Agadir,D149111387,1184,1,1757,1
Agadir,D146116518,1185,1,1758,1
Agadir,D130312434,1186,1,1759,1
Agadir,D141104633,1187,2,1760,2
Agadir,K142061753,1188,3,1761,3
Agadir,K145064113,1189,1,1762,1
Agadir,C148009677,1190,1,1763,1
Agadir,G141108910,1191,2,1764,2
Agadir,K146063032,1192,2,1765,2
Agadir,M143079416,1193,4,1766,4
Agadir,G141091999,1194,2,1767,2
Agadir,L149103453,1195,3,1768,3
Agadir,M146121250,1196,1,1769,1
Agadir,D140110396,1197,1,1770,1
Agadir,D144131709,1198,1,1771,1
Agadir,G141142749,1199,2,1772,2
Agadir,K144062235,1200,2,1773,2
Agadir,L146092760,1201,2,1774,2
Agadir,F142102274,1202,3,1775,3
Agadir,D149088325,1203,1,1776,1
Agadir,G143089898,1204,3,1777,3
Agadir,F140110757,1205,3,1778,3
Agadir,D143138140,1206,1,1779,1
Agadir,G144078696,1207,3,1780,3
Agadir,D149083317,1208,1,1781,1
Agadir,D147073169,1209,1,1782,1
Agadir,M134410181,1210,3,1783,3
Agadir,D145083815,1211,1,1784,1
Agadir,G139720760,1212,2,1785,2
Agadir,D147107610,1213,2,1786,2
Agadir,D146096435,1214,1,1787,1
Agadir,G147135719,1215,3,1788,3
Agadir,D146095665,1216,1,1789,1
Agadir,F143119718,1217,3,1790,3
Agadir,G145091050,1218,2,1791,2
Agadir,K140094834,1219,1,1792,1
Agadir,G140064520,1220,2,1793,2
Agadir,K147064012,1221,1,1794,1
Agadir,F142096445,1222,3,1795,3
Agadir,C137154107,1223,1,1796,1
Agadir,D141125664,1224,2,1797,2
Agadir,D143122692,1225,1,1798,1
Agadir,G145004410,1226,2,1799,2
Agadir,G144065254,1227,2,1800,2
Agadir,D142106268,1228,1,1801,1
Agadir,D133275986,1229,1,1802,1
Agadir,D147088149,1230,1,1803,1
Agadir,D130632478,1231,1,1804,1
Agadir,G143026546,1232,3,1805,3
Agadir,D148112512,1233,2,1806,2
Agadir,G148105552,1234,3,1807,3
Agadir,G142082740,1235,2,1808,2
Agadir,L147096850,1236,1,1809,1
Agadir,F142101448,1237,3,1810,3
Agadir,L142093672,1238,3,1811,3
Agadir,D148147807,1239,1,1812,1
Agadir,D143088513,1240,1,1813,1
Agadir,H145082164,1241,2,1814,2
Agadir,K147068771,1242,3,1815,3
Agadir,L140084170,1243,3,1816,3
Agadir,D142113151,1244,1,1817,1
Agadir,L138346087,1245,3,1818,3
Agadir,G136741918,1246,2,1819,2
Agadir,C140015888,1247,1,1820,1
Agadir,F148085480,1248,1,1821,1
Agadir,F147099146,1249,3,1822,3
Agadir,G145088802,1250,1,1823,1
Agadir,B142008479,1251,2,1824,2
Agadir,G139818680,1252,3,1825,3
Agadir,G140116492,1253,2,1826,2
Agadir,G147029508,1254,3,1827,3
Agadir,G133824907,1255,2,1828,2
Agadir,G141118186,1256,3,1829,3
Agadir,G144119971,1257,2,1830,2
Agadir,G143088756,1258,2,1831,2
Agadir,M148080833,1259,2,1832,2
Agadir,K145066926,1260,2,1833,2
Agadir,K140064463,1261,2,1834,2
Agadir,K141069737,1262,1,1835,1
Agadir,D146127200,1263,1,1836,1
Agadir,G134813019,1264,2,1837,2
Agadir,D137658297,1265,1,1838,1
Agadir,B141010073,1266,1,1839,1
Agadir,N135376792,1267,3,1840,3
Agadir,L149071848,1268,3,1841,3
Agadir,R170066245,1269,1,1842,1
Agadir,D140111400,1270,2,1843,2
Agadir,F144087130,1271,1,1844,1
Agadir,G149099120,1272,2,1845,2
Agadir,G145098619,1273,2,1846,2
Agadir,G141106299,1274,2,1847,2
Agadir,G148072518,1275,2,1848,2
Agadir,D144111505,1276,1,1849,1
Agadir,L143097934,1277,2,1850,2
Agadir,D142140619,1278,1,1851,1
Agadir,G146127619,1279,2,1852,2
Agadir,C140010809,1280,3,1853,3
Agadir,D141133238,1281,4,1854,4
Agadir,B145009710,1282,1,1855,1
Agadir,G140063841,1283,4,1856,4
Agadir,G145084337,1284,2,1857,2
Agadir,G149135857,1285,2,1858,2
Agadir,G133737805,1286,2,1859,2
Agadir,F138356120,1287,3,1860,3
Agadir,D141108717,1288,1,1861,1
Agadir,K140062591,1289,2,1862,2
Agadir,D140092844,1290,1,1863,1
Agadir,G143088102,1291,2,1864,2
Agadir,F182081748,1292,3,1865,3
Agadir,D141091042,1293,1,1866,1
Agadir,G141063193,1294,3,1867,3
Agadir,D136589366,1295,1,1868,1
Agadir,L148073297,1296,3,1869,3
Agadir,C147010070,1297,1,1870,1
Agadir,D149143413,1298,3,1871,3
Agadir,L146072665,1299,3,1872,3
Agadir,G136186252,1300,2,1873,2
Agadir,G143093052,1301,2,1874,2
Agadir,C145014712,1302,3,1875,3
Agadir,G147108708,1303,3,1876,3
Agadir,F145093402,1304,3,1877,3
Agadir,G149080743,1305,2,1878,2
Agadir,G140067170,1306,2,1879,2
Agadir,D148096027,1307,1,1880,1
Agadir,D140099635,1308,1,1881,1
Agadir,L143075981,1309,3,1882,3
Agadir,G145110475,1310,2,1883,2
Agadir,M130398428,1311,4,1884,4
Agadir,D142090542,1312,1,1885,1
Agadir,D145142422,1313,1,1886,1
Agadir,D132708949,1314,2,1887,2
Agadir,D130102319,1315,1,1888,1
Agadir,G148067483,1316,2,1889,2
Agadir,G140075473,1317,3,1890,3
Agadir,K140093742,1318,2,1891,2
Agadir,G140076706,1319,3,1892,3
Agadir,G138259284,1320,1,1893,1
Agadir,D147143232,1321,1,1894,1
Agadir,L142103832,1322,3,1895,3
Agadir,C131163398,1323,2,1896,2
Agadir,D135804022,1324,1,1897,1
Agadir,G142069956,1325,2,1898,2
Agadir,D141099561,1326,1,1899,1
Agadir,D145127467,1327,1,1900,1
Agadir,L130007729,1328,3,1901,3
Agadir,G148069376,1329,2,1902,2
Agadir,D144135735,1330,1,1903,1
Agadir,D146119879,1331,1,1904,1
Agadir,D142113207,1332,2,1905,2
Agadir,D147122374,1333,1,1906,1
Agadir,L146094754,1334,3,1907,3
Agadir,D147120124,1335,1,1908,1
Agadir,G137756435,1336,3,1909,3
Agadir,F146083789,1337,3,1910,3
Agadir,D142105061,1338,2,1911,2
Agadir,K140076119,1339,2,1912,2
Agadir,K140066709,1340,2,1913,2
Agadir,C131090167,1341,3,1914,3
Agadir,C144009699,1342,1,1915,1
Agadir,D143096379,1343,1,1916,1
Agadir,C132139950,1344,2,1917,2
Agadir,G149083891,1345,3,1918,3
Agadir,G148109818,1346,2,1919,2
Agadir,D142112502,1347,1,1920,1
Agadir,K148050249,1348,2,1921,2
Agadir,D150000164,1349,1,1922,1
Agadir,G131818982,1350,3,1923,3
Agadir,G146137292,1351,2,1924,2
Agadir,L136355531,1352,3,1925,3
Agadir,F147084877,1353,2,1926,2
Agadir,G149087872,1354,2,1927,2
Agadir,G131102087,1355,3,1928,3
Agadir,D145107679,1356,1,1929,1
Agadir,M147080298,1357,3,1930,3
Agadir,G146103317,1358,3,1931,3
Agadir,L145087726,1359,2,1932,2
Agadir,G141120404,1360,2,1933,2
Agadir,G142133753,1361,2,1934,2
Agadir,G149079040,1362,2,1935,2
Agadir,G141118900,1363,2,1936,2
Agadir,G132719634,1364,3,1937,3
Agadir,G145096156,1365,2,1938,2
Agadir,D147105783,1366,3,1939,3
Agadir,G148083714,1367,3,1940,3
Agadir,D149090270,1368,1,1941,1
Agadir,D149086749,1369,1,1942,1
Agadir,D143081491,1370,1,1943,1
Agadir,G133813436,1371,2,1944,2
Agadir,D145091905,1372,1,1945,1
Agadir,C140010879,1373,1,1946,1
Agadir,L148075410,1374,3,1947,3
Agadir,D145118312,1375,1,1948,1
Agadir,F143118346,1376,1,1949,1
Agadir,G142089852,1377,3,1950,3
Agadir,D145131030,1378,1,1951,1
Agadir,G143095705,1379,2,1952,2
Agadir,K140072104,1380,2,1953,2
Agadir,D141073297,1381,1,1954,1
Agadir,B149009769,1382,1,1955,1
Agadir,G139754448,1383,2,1956,2
Agadir,G148116867,1384,2,1957,2
Agadir,D138841362,1385,1,1958,1
Agadir,D149090019,1386,1,1959,1
Agadir,L149077008,1387,3,1960,3
Agadir,D142076803,1388,1,1961,1
Agadir,D147099705,1389,1,1962,1
Agadir,D146120949,1390,1,1963,1
Agadir,K146084582,1391,1,1964,1
Agadir,G145069070,1392,4,1965,4
Agadir,D143095952,1393,2,1966,2
Agadir,K141076128,1394,2,1967,2
Agadir,D147090058,1395,1,1968,1
Agadir,K148066814,1396,2,1969,2
Agadir,L137269113,1397,2,1970,2
Agadir,K141023972,1398,2,1971,2
Agadir,D134722592,1399,1,1972,1
Agadir,J142084960,1400,2,1973,2
Agadir,G158000925,1401,2,1974,2
Agadir,D141133248,1402,1,1975,1
Agadir,G145085616,1403,2,1976,2
Agadir,D149099983,1404,2,1977,2
Agadir,D142146348,1405,1,1978,1
Agadir,G146090911,1406,2,1979,2
Agadir,C141009196,1407,1,1980,1
Agadir,D138774079,1408,1,1981,1
Agadir,F148102262,1409,3,1982,3
Agadir,D143110600,1410,1,1983,1
Agadir,F141116400,1411,2,1984,2
Agadir,L149084794,1412,3,1985,3
Agadir,L145090249,1413,2,1986,2
Agadir,D140115397,1414,1,1987,1
Agadir,F140083832,1415,3,1988,3
Agadir,G143074464,1416,3,1989,3
Agadir,D131658904,1417,1,1990,1
Agadir,D144074007,1418,1,1991,1
Agadir,G148107172,1419,1,1992,1
Agadir,D143088037,1420,2,1993,2
Agadir,G148116886,1421,2,1994,2
Agadir,D148107052,1422,1,1995,1
Agadir,D144084229,1423,1,1996,1
Agadir,G143132255,1424,3,1997,3
Agadir,D140116370,1425,1,1998,1
Agadir,D145105144,1426,2,1999,2
Agadir,D145112650,1427,2,2000,2
Agadir,D145134589,1428,1,2001,1
Agadir,F143083278,1429,3,2002,3
Agadir,G156000811,1430,2,2003,2
Agadir,G144113497,1431,3,2004,3
Agadir,G140089229,1432,2,2005,2
Agadir,G136770422,1433,3,2006,3
Agadir,D148079353,1434,1,2007,1
Agadir,D148116249,1435,1,2008,1
Agadir,D149115786,1436,1,2009,1
Agadir,G146090851,1437,3,2010,3
Agadir,D143151078,1438,1,2011,1
Agadir,D137630118,1439,1,2012,1
Agadir,G135738794,1440,3,2013,3
Agadir,R141192335,1441,1,2014,1
Agadir,D148115748,1442,1,2015,1
Agadir,G132809299,1443,3,2016,3
Agadir,G145094716,1444,3,2017,3
Agadir,G140100736,1445,2,2018,2
Agadir,D130265136,1446,1,2019,1
Agadir,F145122462,1447,3,2020,3
Agadir,D149117391,1448,1,2021,1
Agadir,D148150831,1449,1,2022,1
Agadir,D148088336,1450,1,2023,1
Agadir,D147091225,1451,1,2024,1
Agadir,C145011385,1452,2,2025,2
Agadir,K147071870,1453,2,2026,2
